262144,8,0.09792258800007403,208896
1024,6,0.005484959000568779,208896
1048576,6,0.25247279300037917,204800
128,5,0.027504957000019203,208896
1024,3,0.001524418000371952,200704
64,10,0.0007842390004952904,200704
262144,5,0.06536748300004547,208896
524288,2,0.1250977440004135,208896
262144,10,0.07352901700051007,208896
1024,5,0.005462170000100741,204800
262144,4,0.0632617269993716,208896
64,2,0.005049598999903537,208896
16384,9,0.004504783000811585,208896
524288,6,0.12376082699938706,200704
512,7,0.013259285000458476,208896
2048,7,0.0017459179998695618,208896
64,9,0.0008850579997670138,208896
128,10,0.0009984589996747673,208896
512,8,0.0010796689994094777,208896
16384,7,0.004636329000277328,204800
1048576,3,0.2671705029997611,208896
262144,1,0.07466426100017998,196608
1024,1,0.007418575999508903,208896
64,6,0.0009587790000296081,192512
2048,8,0.0013802180001221132,208896
262144,3,0.06257634099983989,208896
16384,1,0.05618320200028393,200704
1024,10,0.03708806299982825,208896
256,1,0.0011976109999523032,208896
1048576,2,0.2450750899997729,208896
256,5,0.027555276000384765,208896
262144,2,0.0786177720001433,208896
524288,3,0.14504746600050566,208896
64,7,0.011615109000558732,204800
512,5,0.001190607999888016,208896
128,7,0.000940416999583249,208896
262144,9,0.06766260499989585,208896
16384,3,0.01057936199958931,208896
512,6,0.0014066149997233879,208896
2048,10,0.0017753620004441473,208896
64,1,0.0010392889998911414,208896
262144,7,0.06997927199972764,208896
1048576,8,0.2643907809997472,208896
2048,3,0.028855191999355156,208896
524288,7,0.12988541300001089,204800
2048,5,0.01253622100011853,212992
262144,6,0.06633472500016069,208896
256,4,0.0063399440005014185,204800
256,8,0.001071128999683424,208896
512,9,0.0012209369997435715,204800
128,8,0.0009237919994120602,208896
524288,1,0.15791207000074792,208896
524288,8,0.12613760699969134,200704
524288,5,0.12586424100027216,208896
1048576,4,0.26827974200023164,208896
524288,10,0.12470287900032417,208896
512,1,0.015282679999472748,204800
256,7,0.0013180120004108176,192512
128,2,0.0008229100003518397,208896
64,5,0.0008751579998715897,196608
1048576,1,0.26720871799989254,208896
1024,7,0.026760372999888205,208896
512,3,0.0010798470002555405,208896
1024,9,0.0011253939992457163,208896
1024,2,0.001222019000124419,208896
2048,6,0.0012628009999389178,200704
16384,6,0.004667374999371532,208896
1024,4,0.0012183359995106002,192512
256,3,0.0011780450004152954,208896
128,6,0.0011471289999462897,196608
128,1,0.003937886000130675,208896
64,8,0.001152523999735422,208896
128,4,0.0010412519995952607,192512
256,9,0.0009393790005560732,196608
16384,8,0.005210076999901503,208896
2048,2,0.001953472000423062,208896
256,6,0.0010889069999393541,208896
128,3,0.000921978000405943,204800
16384,5,0.0073191020001104334,212992
1048576,5,0.26341929599948344,208896
64,4,0.028480453000156558,208896
256,10,0.0012767759999405826,208896
16384,2,0.0048539959998379345,208896
64,3,0.0012810500002160552,241664
524288,9,0.1296647560002384,208896
512,2,0.012236423000103969,204800
524288,4,0.12431134100006602,192512
128,9,0.011763620999772684,192512
2048,9,0.0016425160001745098,196608
512,4,0.0011548689999472117,208896
512,10,0.0018807559999913792,208896
256,2,0.0011130370003229473,192512
2048,4,0.001623656999981904,200704
1048576,7,0.2782221799998297,208896
1048576,10,0.2953524680006012,208896
16384,10,0.028436252000574314,192512
1048576,9,0.2589210859996456,208896
1024,8,0.028204711999933352,208896
2048,1,0.0014319629999590688,200704
16384,4,0.007594908999635663,200704
